Unnamed: 0,image_path,glasses,hat,facial_hair,label
5546,train_img/005547.jpg,0.0,0.0,0.0,1.0
38381,train_img/038382.jpg,0.0,0.0,0.0,1.0
7863,train_img/007864.jpg,0.0,0.0,0.0,1.0
47511,train_img/047512.jpg,0.0,0.0,0.0,1.0
33735,train_img/033736.jpg,0.0,0.0,0.0,1.0
2440,train_img/020358.jpg,1.0,0.0,0.0,0.0
8083,train_img/008084.jpg,0.0,0.0,0.0,1.0
87888,train_img/087889.jpg,0.0,0.0,0.0,1.0
85441,train_img/085442.jpg,0.0,0.0,0.0,1.0
66315,train_img/066316.jpg,0.0,0.0,0.0,1.0
29363,train_img/029364.jpg,0.0,0.0,0.0,1.0
2052,train_img/017102.jpg,1.0,0.0,0.0,0.0
75434,train_img/075435.jpg,0.0,0.0,0.0,1.0
63490,train_img/063491.jpg,0.0,0.0,0.0,1.0
22525,train_img/022526.jpg,0.0,0.0,0.0,1.0
33813,train_img/033814.jpg,0.0,0.0,0.0,1.0
62599,train_img/062600.jpg,0.0,0.0,0.0,1.0
73595,train_img/073596.jpg,0.0,0.0,0.0,1.0
82064,train_img/082065.jpg,0.0,0.0,0.0,1.0
72412,train_img/072413.jpg,0.0,0.0,0.0,1.0
47084,train_img/047085.jpg,0.0,0.0,0.0,1.0
32248,train_img/032249.jpg,0.0,0.0,0.0,1.0
3538,train_img/029611.jpg,1.0,0.0,0.0,0.0
87306,train_img/087307.jpg,0.0,0.0,0.0,1.0
16035,train_img/016036.jpg,0.0,0.0,0.0,1.0
36226,train_img/036227.jpg,0.0,0.0,0.0,1.0
604,train_img/000605.jpg,0.0,0.0,0.0,1.0
6688,train_img/055601.jpg,1.0,0.0,0.0,0.0
9997,train_img/082890.jpg,0.0,1.0,1.0,0.0
44873,train_img/044874.jpg,0.0,0.0,0.0,1.0
97504,train_img/097505.jpg,0.0,0.0,0.0,1.0
72268,train_img/072269.jpg,0.0,0.0,0.0,1.0
84693,train_img/084694.jpg,0.0,0.0,0.0,1.0
8091,train_img/008092.jpg,0.0,0.0,0.0,1.0
31898,train_img/031899.jpg,0.0,0.0,0.0,1.0
31579,train_img/031580.jpg,0.0,0.0,0.0,1.0
97226,train_img/097227.jpg,0.0,0.0,0.0,1.0
42848,train_img/042849.jpg,0.0,0.0,0.0,1.0
86466,train_img/086467.jpg,0.0,0.0,0.0,1.0
43130,train_img/043131.jpg,0.0,0.0,0.0,1.0
65442,train_img/065443.jpg,0.0,0.0,0.0,1.0
29113,train_img/029114.jpg,0.0,0.0,0.0,1.0
90305,train_img/090306.jpg,0.0,0.0,0.0,1.0
54196,train_img/054197.jpg,0.0,0.0,0.0,1.0
4168,train_img/004169.jpg,0.0,0.0,0.0,1.0
64762,train_img/064763.jpg,0.0,0.0,0.0,1.0
54754,train_img/054755.jpg,0.0,0.0,0.0,1.0
7820,train_img/065035.jpg,1.0,0.0,0.0,0.0
32212,train_img/032213.jpg,0.0,0.0,0.0,1.0
29953,train_img/029954.jpg,0.0,0.0,0.0,1.0
30254,train_img/030255.jpg,0.0,0.0,0.0,1.0
52922,train_img/052923.jpg,0.0,0.0,0.0,1.0
80489,train_img/080490.jpg,0.0,0.0,0.0,1.0
71215,train_img/071216.jpg,0.0,0.0,0.0,1.0
39383,train_img/039384.jpg,0.0,0.0,0.0,1.0
61540,train_img/061541.jpg,0.0,0.0,0.0,1.0
79124,train_img/079125.jpg,0.0,0.0,0.0,1.0
62586,train_img/062587.jpg,0.0,0.0,0.0,1.0
49403,train_img/049404.jpg,0.0,0.0,0.0,1.0
90302,train_img/090303.jpg,0.0,0.0,0.0,1.0
30755,train_img/030756.jpg,0.0,0.0,0.0,1.0
5811,train_img/005812.jpg,0.0,0.0,0.0,1.0
12197,train_img/012198.jpg,0.0,0.0,0.0,1.0
15238,train_img/015239.jpg,0.0,0.0,0.0,1.0
76202,train_img/076203.jpg,0.0,0.0,0.0,1.0
4906,train_img/040614.jpg,0.0,1.0,0.0,0.0
18508,train_img/018509.jpg,0.0,0.0,0.0,1.0
23474,train_img/023475.jpg,0.0,0.0,0.0,1.0
64609,train_img/064610.jpg,0.0,0.0,0.0,1.0
7454,train_img/007455.jpg,0.0,0.0,0.0,1.0
87009,train_img/087010.jpg,0.0,0.0,0.0,1.0
92530,train_img/092531.jpg,0.0,0.0,0.0,1.0
60708,train_img/060709.jpg,0.0,0.0,0.0,1.0
26861,train_img/026862.jpg,0.0,0.0,0.0,1.0
44653,train_img/044654.jpg,0.0,0.0,0.0,1.0
49256,train_img/049257.jpg,0.0,0.0,0.0,1.0
3345,train_img/003346.jpg,0.0,0.0,0.0,1.0
68933,train_img/068934.jpg,0.0,0.0,0.0,1.0
68683,train_img/068684.jpg,0.0,0.0,0.0,1.0
7075,train_img/058724.jpg,0.0,1.0,1.0,0.0
96536,train_img/096537.jpg,0.0,0.0,0.0,1.0
76058,train_img/076059.jpg,0.0,0.0,0.0,1.0
57489,train_img/057490.jpg,0.0,0.0,0.0,1.0
14398,train_img/014399.jpg,0.0,0.0,0.0,1.0
44716,train_img/044717.jpg,0.0,0.0,0.0,1.0
66545,train_img/066546.jpg,0.0,0.0,0.0,1.0
3356,train_img/003357.jpg,0.0,0.0,0.0,1.0
1007,train_img/001008.jpg,0.0,0.0,0.0,1.0
360,train_img/000361.jpg,0.0,0.0,0.0,1.0
21668,train_img/021669.jpg,0.0,0.0,0.0,1.0
65598,train_img/065599.jpg,0.0,0.0,0.0,1.0
15486,train_img/015487.jpg,0.0,0.0,0.0,1.0
3784,train_img/003785.jpg,0.0,0.0,0.0,1.0
30216,train_img/030217.jpg,0.0,0.0,0.0,1.0
10003,train_img/082948.jpg,0.0,1.0,1.0,0.0
91624,train_img/091625.jpg,0.0,0.0,0.0,1.0
9341,train_img/009342.jpg,0.0,0.0,0.0,1.0
7410,train_img/007411.jpg,0.0,0.0,0.0,1.0
56936,train_img/056937.jpg,0.0,0.0,0.0,1.0
48807,train_img/048808.jpg,0.0,0.0,0.0,1.0
85777,train_img/085778.jpg,0.0,0.0,0.0,1.0
73668,train_img/073669.jpg,0.0,0.0,0.0,1.0
98715,train_img/098716.jpg,0.0,0.0,0.0,1.0
11762,train_img/097426.jpg,0.0,1.0,1.0,0.0
75215,train_img/075216.jpg,0.0,0.0,0.0,1.0
779,train_img/000780.jpg,0.0,0.0,0.0,1.0
44062,train_img/044063.jpg,0.0,0.0,0.0,1.0
29276,train_img/029277.jpg,0.0,0.0,0.0,1.0
23753,train_img/023754.jpg,0.0,0.0,0.0,1.0
38443,train_img/038444.jpg,0.0,0.0,0.0,1.0
25720,train_img/025721.jpg,0.0,0.0,0.0,1.0
30822,train_img/030823.jpg,0.0,0.0,0.0,1.0
71639,train_img/071640.jpg,0.0,0.0,0.0,1.0
50866,train_img/050867.jpg,0.0,0.0,0.0,1.0
10676,train_img/088799.jpg,0.0,0.0,1.0,0.0
54493,train_img/054494.jpg,0.0,0.0,0.0,1.0
60646,train_img/060647.jpg,0.0,0.0,0.0,1.0
8823,train_img/073023.jpg,0.0,0.0,1.0,0.0
7221,train_img/007222.jpg,0.0,0.0,0.0,1.0
26168,train_img/026169.jpg,0.0,0.0,0.0,1.0
72562,train_img/072563.jpg,0.0,0.0,0.0,1.0
42482,train_img/042483.jpg,0.0,0.0,0.0,1.0
25146,train_img/025147.jpg,0.0,0.0,0.0,1.0
96015,train_img/096016.jpg,0.0,0.0,0.0,1.0
5015,train_img/005016.jpg,0.0,0.0,0.0,1.0
11938,train_img/011939.jpg,0.0,0.0,0.0,1.0
16084,train_img/016085.jpg,0.0,0.0,0.0,1.0
48260,train_img/048261.jpg,0.0,0.0,0.0,1.0
7812,train_img/064948.jpg,0.0,0.0,1.0,0.0
5570,train_img/046345.jpg,1.0,0.0,0.0,0.0
76534,train_img/076535.jpg,0.0,0.0,0.0,1.0
42103,train_img/042104.jpg,0.0,0.0,0.0,1.0
15731,train_img/015732.jpg,0.0,0.0,0.0,1.0
25382,train_img/025383.jpg,0.0,0.0,0.0,1.0
84307,train_img/084308.jpg,0.0,0.0,0.0,1.0
53432,train_img/053433.jpg,0.0,0.0,0.0,1.0
29708,train_img/029709.jpg,0.0,0.0,0.0,1.0
27461,train_img/027462.jpg,0.0,0.0,0.0,1.0
77424,train_img/077425.jpg,0.0,0.0,0.0,1.0
13184,train_img/013185.jpg,0.0,0.0,0.0,1.0
25068,train_img/025069.jpg,0.0,0.0,0.0,1.0
87317,train_img/087318.jpg,0.0,0.0,0.0,1.0
95660,train_img/095661.jpg,0.0,0.0,0.0,1.0
85011,train_img/085012.jpg,0.0,0.0,0.0,1.0
31553,train_img/031554.jpg,0.0,0.0,0.0,1.0
95941,train_img/095942.jpg,0.0,0.0,0.0,1.0
19330,train_img/019331.jpg,0.0,0.0,0.0,1.0
5851,train_img/048552.jpg,1.0,0.0,0.0,0.0
76282,train_img/076283.jpg,0.0,0.0,0.0,1.0
11129,train_img/011130.jpg,0.0,0.0,0.0,1.0
11635,train_img/096524.jpg,1.0,0.0,0.0,0.0
90673,train_img/090674.jpg,0.0,0.0,0.0,1.0
20546,train_img/020547.jpg,0.0,0.0,0.0,1.0
61827,train_img/061828.jpg,0.0,0.0,0.0,1.0
87906,train_img/087907.jpg,0.0,0.0,0.0,1.0
36892,train_img/036893.jpg,0.0,0.0,0.0,1.0
24121,train_img/024122.jpg,0.0,0.0,0.0,1.0
53730,train_img/053731.jpg,0.0,0.0,0.0,1.0
33787,train_img/033788.jpg,0.0,0.0,0.0,1.0
66107,train_img/066108.jpg,0.0,0.0,0.0,1.0
59132,train_img/059133.jpg,0.0,0.0,0.0,1.0
78802,train_img/078803.jpg,0.0,0.0,0.0,1.0
70410,train_img/070411.jpg,0.0,0.0,0.0,1.0
68868,train_img/068869.jpg,0.0,0.0,0.0,1.0
98341,train_img/098342.jpg,0.0,0.0,0.0,1.0
94730,train_img/094731.jpg,0.0,0.0,0.0,1.0
50600,train_img/050601.jpg,0.0,0.0,0.0,1.0
48488,train_img/048489.jpg,0.0,0.0,0.0,1.0
94976,train_img/094977.jpg,0.0,0.0,0.0,1.0
50932,train_img/050933.jpg,0.0,0.0,0.0,1.0
6670,train_img/055464.jpg,0.0,0.0,1.0,0.0
40296,train_img/040297.jpg,0.0,0.0,0.0,1.0
40738,train_img/040739.jpg,0.0,0.0,0.0,1.0
69932,train_img/069933.jpg,0.0,0.0,0.0,1.0
31047,train_img/031048.jpg,0.0,0.0,0.0,1.0
28825,train_img/028826.jpg,0.0,0.0,0.0,1.0
49603,train_img/049604.jpg,0.0,0.0,0.0,1.0
8156,train_img/067586.jpg,1.0,0.0,0.0,0.0
10279,train_img/010280.jpg,0.0,0.0,0.0,1.0
9158,train_img/009159.jpg,0.0,0.0,0.0,1.0
45487,train_img/045488.jpg,0.0,0.0,0.0,1.0
23704,train_img/023705.jpg,0.0,0.0,0.0,1.0
57934,train_img/057935.jpg,0.0,0.0,0.0,1.0
34906,train_img/034907.jpg,0.0,0.0,0.0,1.0
97931,train_img/097932.jpg,0.0,0.0,0.0,1.0
12259,train_img/012260.jpg,0.0,0.0,0.0,1.0
67955,train_img/067956.jpg,0.0,0.0,0.0,1.0
79103,train_img/079104.jpg,0.0,0.0,0.0,1.0
65636,train_img/065637.jpg,0.0,0.0,0.0,1.0
52684,train_img/052685.jpg,0.0,0.0,0.0,1.0
10623,train_img/010624.jpg,0.0,0.0,0.0,1.0
12044,train_img/099554.jpg,0.0,0.0,0.0,0.0
65697,train_img/065698.jpg,0.0,0.0,0.0,1.0
77048,train_img/077049.jpg,0.0,0.0,0.0,1.0
6768,train_img/056159.jpg,0.0,0.0,1.0,0.0
74872,train_img/074873.jpg,0.0,0.0,0.0,1.0
60409,train_img/060410.jpg,0.0,0.0,0.0,1.0
97355,train_img/097356.jpg,0.0,0.0,0.0,1.0
23326,train_img/023327.jpg,0.0,0.0,0.0,1.0
71319,train_img/071320.jpg,0.0,0.0,0.0,1.0
37570,train_img/037571.jpg,0.0,0.0,0.0,1.0
18949,train_img/018950.jpg,0.0,0.0,0.0,1.0
1072,train_img/001073.jpg,0.0,0.0,0.0,1.0
15487,train_img/015488.jpg,0.0,0.0,0.0,1.0
95359,train_img/095360.jpg,0.0,0.0,0.0,1.0
60488,train_img/060489.jpg,0.0,0.0,0.0,1.0
37063,train_img/037064.jpg,0.0,0.0,0.0,1.0
52200,train_img/052201.jpg,0.0,0.0,0.0,1.0
44353,train_img/044354.jpg,0.0,0.0,0.0,1.0
20634,train_img/020635.jpg,0.0,0.0,0.0,1.0
11627,train_img/096456.jpg,0.0,1.0,0.0,0.0
68674,train_img/068675.jpg,0.0,0.0,0.0,1.0
19242,train_img/019243.jpg,0.0,0.0,0.0,1.0
1169,train_img/001170.jpg,0.0,0.0,0.0,1.0
80377,train_img/080378.jpg,0.0,0.0,0.0,1.0
57007,train_img/057008.jpg,0.0,0.0,0.0,1.0
90527,train_img/090528.jpg,0.0,0.0,0.0,1.0
59495,train_img/059496.jpg,0.0,0.0,0.0,1.0
67061,train_img/067062.jpg,0.0,0.0,0.0,1.0
15733,train_img/015734.jpg,0.0,0.0,0.0,1.0
80910,train_img/080911.jpg,0.0,0.0,0.0,1.0
97303,train_img/097304.jpg,0.0,0.0,0.0,1.0
43247,train_img/043248.jpg,0.0,0.0,0.0,1.0
9514,train_img/079087.jpg,1.0,0.0,1.0,0.0
14985,train_img/014986.jpg,0.0,0.0,0.0,1.0
8851,train_img/073222.jpg,1.0,0.0,0.0,0.0
6998,train_img/006999.jpg,0.0,0.0,0.0,1.0
36999,train_img/037000.jpg,0.0,0.0,0.0,1.0
35686,train_img/035687.jpg,0.0,0.0,0.0,1.0
77134,train_img/077135.jpg,0.0,0.0,0.0,1.0
6046,train_img/006047.jpg,0.0,0.0,0.0,1.0
80228,train_img/080229.jpg,0.0,0.0,0.0,1.0
72071,train_img/072072.jpg,0.0,0.0,0.0,1.0
13303,train_img/013304.jpg,0.0,0.0,0.0,1.0
81040,train_img/081041.jpg,0.0,0.0,0.0,1.0
6083,train_img/006084.jpg,0.0,0.0,0.0,1.0
10798,train_img/089799.jpg,1.0,0.0,0.0,0.0
10643,train_img/088508.jpg,1.0,0.0,1.0,0.0
42136,train_img/042137.jpg,0.0,0.0,0.0,1.0
91220,train_img/091221.jpg,0.0,0.0,0.0,1.0
74619,train_img/074620.jpg,0.0,0.0,0.0,1.0
39772,train_img/039773.jpg,0.0,0.0,0.0,1.0
11780,train_img/097604.jpg,0.0,1.0,0.0,0.0
7439,train_img/061895.jpg,0.0,1.0,0.0,0.0
42491,train_img/042492.jpg,0.0,0.0,0.0,1.0
15655,train_img/015656.jpg,0.0,0.0,0.0,1.0
27907,train_img/027908.jpg,0.0,0.0,0.0,1.0
20264,train_img/020265.jpg,0.0,0.0,0.0,1.0
83877,train_img/083878.jpg,0.0,0.0,0.0,1.0
45856,train_img/045857.jpg,0.0,0.0,0.0,1.0
52166,train_img/052167.jpg,0.0,0.0,0.0,1.0
49958,train_img/049959.jpg,0.0,0.0,0.0,1.0
66065,train_img/066066.jpg,0.0,0.0,0.0,1.0
19326,train_img/019327.jpg,0.0,0.0,0.0,1.0
5821,train_img/048393.jpg,1.0,0.0,1.0,0.0
39729,train_img/039730.jpg,0.0,0.0,0.0,1.0
78206,train_img/078207.jpg,0.0,0.0,0.0,1.0
96616,train_img/096617.jpg,0.0,0.0,0.0,1.0
64964,train_img/064965.jpg,0.0,0.0,0.0,1.0
76142,train_img/076143.jpg,0.0,0.0,0.0,1.0
43607,train_img/043608.jpg,0.0,0.0,0.0,1.0
14792,train_img/014793.jpg,0.0,0.0,0.0,1.0
13263,train_img/013264.jpg,0.0,0.0,0.0,1.0
33714,train_img/033715.jpg,0.0,0.0,0.0,1.0
48374,train_img/048375.jpg,0.0,0.0,0.0,1.0
49478,train_img/049479.jpg,0.0,0.0,0.0,1.0
920,train_img/000921.jpg,0.0,0.0,0.0,1.0
12143,train_img/012144.jpg,0.0,0.0,0.0,1.0
7467,train_img/062109.jpg,1.0,0.0,0.0,0.0
8048,train_img/066775.jpg,1.0,0.0,0.0,0.0
6312,train_img/006313.jpg,0.0,0.0,0.0,1.0
81148,train_img/081149.jpg,0.0,0.0,0.0,1.0
61697,train_img/061698.jpg,0.0,0.0,0.0,1.0
58354,train_img/058355.jpg,0.0,0.0,0.0,1.0
71877,train_img/071878.jpg,0.0,0.0,0.0,1.0
140,train_img/000141.jpg,0.0,0.0,0.0,1.0
81395,train_img/081396.jpg,0.0,0.0,0.0,1.0
90841,train_img/090842.jpg,0.0,0.0,0.0,1.0
4498,train_img/037477.jpg,1.0,0.0,0.0,0.0
62238,train_img/062239.jpg,0.0,0.0,0.0,1.0
52539,train_img/052540.jpg,0.0,0.0,0.0,1.0
72232,train_img/072233.jpg,0.0,0.0,0.0,1.0
79857,train_img/079858.jpg,0.0,0.0,0.0,1.0
5758,train_img/047838.jpg,0.0,1.0,0.0,0.0
79606,train_img/079607.jpg,0.0,0.0,0.0,1.0
100,train_img/000903.jpg,0.0,0.0,1.0,0.0
10354,train_img/086043.jpg,1.0,0.0,0.0,0.0
3157,train_img/003158.jpg,0.0,0.0,0.0,1.0
11398,train_img/094517.jpg,1.0,1.0,1.0,0.0
2922,train_img/002923.jpg,0.0,0.0,0.0,1.0
66578,train_img/066579.jpg,0.0,0.0,0.0,1.0
57913,train_img/057914.jpg,0.0,0.0,0.0,1.0
59605,train_img/059606.jpg,0.0,0.0,0.0,1.0
85193,train_img/085194.jpg,0.0,0.0,0.0,1.0
9366,train_img/077818.jpg,0.0,1.0,0.0,0.0
83941,train_img/083942.jpg,0.0,0.0,0.0,1.0
77574,train_img/077575.jpg,0.0,0.0,0.0,1.0
52020,train_img/052021.jpg,0.0,0.0,0.0,1.0
9593,train_img/079644.jpg,1.0,0.0,0.0,0.0
79568,train_img/079569.jpg,0.0,0.0,0.0,1.0
57095,train_img/057096.jpg,0.0,0.0,0.0,1.0
52967,train_img/052968.jpg,0.0,0.0,0.0,1.0
23829,train_img/023830.jpg,0.0,0.0,0.0,1.0
81232,train_img/081233.jpg,0.0,0.0,0.0,1.0
14669,train_img/014670.jpg,0.0,0.0,0.0,1.0
8054,train_img/066820.jpg,0.0,0.0,1.0,0.0
22835,train_img/022836.jpg,0.0,0.0,0.0,1.0
36636,train_img/036637.jpg,0.0,0.0,0.0,1.0
3448,train_img/028899.jpg,1.0,0.0,1.0,0.0
79764,train_img/079765.jpg,0.0,0.0,0.0,1.0
83520,train_img/083521.jpg,0.0,0.0,0.0,1.0
94411,train_img/094412.jpg,0.0,0.0,0.0,1.0
79497,train_img/079498.jpg,0.0,0.0,0.0,1.0
56535,train_img/056536.jpg,0.0,0.0,0.0,1.0
83310,train_img/083311.jpg,0.0,0.0,0.0,1.0
64465,train_img/064466.jpg,0.0,0.0,0.0,1.0
6454,train_img/006455.jpg,0.0,0.0,0.0,1.0
68795,train_img/068796.jpg,0.0,0.0,0.0,1.0
99669,train_img/099670.jpg,0.0,0.0,0.0,1.0
61289,train_img/061290.jpg,0.0,0.0,0.0,1.0
75663,train_img/075664.jpg,0.0,0.0,0.0,1.0
37283,train_img/037284.jpg,0.0,0.0,0.0,1.0
4520,train_img/037641.jpg,0.0,0.0,0.0,0.0
34725,train_img/034726.jpg,0.0,0.0,0.0,1.0
3278,train_img/027458.jpg,1.0,0.0,0.0,0.0
18956,train_img/018957.jpg,0.0,0.0,0.0,1.0
1317,train_img/001318.jpg,0.0,0.0,0.0,1.0
10374,train_img/010375.jpg,0.0,0.0,0.0,1.0
23028,train_img/023029.jpg,0.0,0.0,0.0,1.0
4073,train_img/004074.jpg,0.0,0.0,0.0,1.0
68000,train_img/068001.jpg,0.0,0.0,0.0,1.0
46685,train_img/046686.jpg,0.0,0.0,0.0,1.0
30153,train_img/030154.jpg,0.0,0.0,0.0,1.0
68484,train_img/068485.jpg,0.0,0.0,0.0,1.0
54127,train_img/054128.jpg,0.0,0.0,0.0,1.0
62495,train_img/062496.jpg,0.0,0.0,0.0,1.0
3369,train_img/028261.jpg,0.0,0.0,1.0,0.0
38853,train_img/038854.jpg,0.0,0.0,0.0,1.0
69890,train_img/069891.jpg,0.0,0.0,0.0,1.0
11336,train_img/093977.jpg,0.0,0.0,1.0,0.0
55778,train_img/055779.jpg,0.0,0.0,0.0,1.0
34634,train_img/034635.jpg,0.0,0.0,0.0,1.0
94829,train_img/094830.jpg,0.0,0.0,0.0,1.0
58288,train_img/058289.jpg,0.0,0.0,0.0,1.0
69124,train_img/069125.jpg,0.0,0.0,0.0,1.0
53945,train_img/053946.jpg,0.0,0.0,0.0,1.0
80525,train_img/080526.jpg,0.0,0.0,0.0,1.0
70126,train_img/070127.jpg,0.0,0.0,0.0,1.0
3930,train_img/003931.jpg,0.0,0.0,0.0,1.0
2980,train_img/002981.jpg,0.0,0.0,0.0,1.0
76175,train_img/076176.jpg,0.0,0.0,0.0,1.0
2867,train_img/023837.jpg,0.0,1.0,1.0,0.0
53972,train_img/053973.jpg,0.0,0.0,0.0,1.0
53589,train_img/053590.jpg,0.0,0.0,0.0,1.0
61706,train_img/061707.jpg,0.0,0.0,0.0,1.0
63502,train_img/063503.jpg,0.0,0.0,0.0,1.0
3604,train_img/003605.jpg,0.0,0.0,0.0,1.0
70223,train_img/070224.jpg,0.0,0.0,0.0,1.0
80290,train_img/080291.jpg,0.0,0.0,0.0,1.0
84762,train_img/084763.jpg,0.0,0.0,0.0,1.0
16477,train_img/016478.jpg,0.0,0.0,0.0,1.0
20249,train_img/020250.jpg,0.0,0.0,0.0,1.0
89980,train_img/089981.jpg,0.0,0.0,0.0,1.0
11418,train_img/011419.jpg,0.0,0.0,0.0,1.0
81378,train_img/081379.jpg,0.0,0.0,0.0,1.0
20948,train_img/020949.jpg,0.0,0.0,0.0,1.0
7972,train_img/066223.jpg,0.0,1.0,0.0,0.0
85501,train_img/085502.jpg,0.0,0.0,0.0,1.0
31652,train_img/031653.jpg,0.0,0.0,0.0,1.0
3203,train_img/003204.jpg,0.0,0.0,0.0,1.0
45391,train_img/045392.jpg,0.0,0.0,0.0,1.0
38633,train_img/038634.jpg,0.0,0.0,0.0,1.0
34079,train_img/034080.jpg,0.0,0.0,0.0,1.0
1273,train_img/010492.jpg,0.0,1.0,1.0,0.0
48171,train_img/048172.jpg,0.0,0.0,0.0,1.0
77841,train_img/077842.jpg,0.0,0.0,0.0,1.0
24852,train_img/024853.jpg,0.0,0.0,0.0,1.0
81035,train_img/081036.jpg,0.0,0.0,0.0,1.0
75109,train_img/075110.jpg,0.0,0.0,0.0,1.0
39105,train_img/039106.jpg,0.0,0.0,0.0,1.0
49335,train_img/049336.jpg,0.0,0.0,0.0,1.0
19454,train_img/019455.jpg,0.0,0.0,0.0,1.0
10607,train_img/088259.jpg,1.0,0.0,0.0,0.0
23993,train_img/023994.jpg,0.0,0.0,0.0,1.0
80885,train_img/080886.jpg,0.0,0.0,0.0,1.0
4237,train_img/035215.jpg,0.0,0.0,1.0,0.0
24529,train_img/024530.jpg,0.0,0.0,0.0,1.0
40451,train_img/040452.jpg,0.0,0.0,0.0,1.0
30170,train_img/030171.jpg,0.0,0.0,0.0,1.0
74145,train_img/074146.jpg,0.0,0.0,0.0,1.0
22869,train_img/022870.jpg,0.0,0.0,0.0,1.0
61041,train_img/061042.jpg,0.0,0.0,0.0,1.0
7826,train_img/065077.jpg,1.0,0.0,1.0,0.0
53806,train_img/053807.jpg,0.0,0.0,0.0,1.0
11605,train_img/096236.jpg,1.0,0.0,1.0,0.0
77002,train_img/077003.jpg,0.0,0.0,0.0,1.0
33428,train_img/033429.jpg,0.0,0.0,0.0,1.0
65724,train_img/065725.jpg,0.0,0.0,0.0,1.0
11776,train_img/097585.jpg,0.0,0.0,1.0,0.0
13174,train_img/013175.jpg,0.0,0.0,0.0,1.0
19752,train_img/019753.jpg,0.0,0.0,0.0,1.0
59810,train_img/059811.jpg,0.0,0.0,0.0,1.0
26740,train_img/026741.jpg,0.0,0.0,0.0,1.0
82677,train_img/082678.jpg,0.0,0.0,0.0,1.0
1719,train_img/014243.jpg,1.0,0.0,0.0,0.0
91987,train_img/091988.jpg,0.0,0.0,0.0,1.0
77998,train_img/077999.jpg,0.0,0.0,0.0,1.0
33955,train_img/033956.jpg,0.0,0.0,0.0,1.0
90863,train_img/090864.jpg,0.0,0.0,0.0,1.0
64950,train_img/064951.jpg,0.0,0.0,0.0,1.0
65085,train_img/065086.jpg,0.0,0.0,0.0,1.0
76983,train_img/076984.jpg,0.0,0.0,0.0,1.0
89193,train_img/089194.jpg,0.0,0.0,0.0,1.0
52135,train_img/052136.jpg,0.0,0.0,0.0,1.0
60894,train_img/060895.jpg,0.0,0.0,0.0,1.0
22809,train_img/022810.jpg,0.0,0.0,0.0,1.0
75166,train_img/075167.jpg,0.0,0.0,0.0,1.0
55822,train_img/055823.jpg,0.0,0.0,0.0,1.0
34970,train_img/034971.jpg,0.0,0.0,0.0,1.0
83868,train_img/083869.jpg,0.0,0.0,0.0,1.0
37224,train_img/037225.jpg,0.0,0.0,0.0,1.0
51997,train_img/051998.jpg,0.0,0.0,0.0,1.0
10575,train_img/010576.jpg,0.0,0.0,0.0,1.0
48878,train_img/048879.jpg,0.0,0.0,0.0,1.0
7061,train_img/058606.jpg,1.0,0.0,0.0,0.0
43087,train_img/043088.jpg,0.0,0.0,0.0,1.0
58234,train_img/058235.jpg,0.0,0.0,0.0,1.0
74868,train_img/074869.jpg,0.0,0.0,0.0,1.0
8950,train_img/008951.jpg,0.0,0.0,0.0,1.0
68071,train_img/068072.jpg,0.0,0.0,0.0,1.0
42360,train_img/042361.jpg,0.0,0.0,0.0,1.0
74232,train_img/074233.jpg,0.0,0.0,0.0,1.0
2492,train_img/002493.jpg,0.0,0.0,0.0,1.0
73923,train_img/073924.jpg,0.0,0.0,0.0,1.0
47231,train_img/047232.jpg,0.0,0.0,0.0,1.0
10627,train_img/010628.jpg,0.0,0.0,0.0,1.0
60266,train_img/060267.jpg,0.0,0.0,0.0,1.0
28613,train_img/028614.jpg,0.0,0.0,0.0,1.0
30344,train_img/030345.jpg,0.0,0.0,0.0,1.0
54261,train_img/054262.jpg,0.0,0.0,0.0,1.0
23333,train_img/023334.jpg,0.0,0.0,0.0,1.0
26558,train_img/026559.jpg,0.0,0.0,0.0,1.0
49590,train_img/049591.jpg,0.0,0.0,0.0,1.0
15553,train_img/015554.jpg,0.0,0.0,0.0,1.0
12332,train_img/012333.jpg,0.0,0.0,0.0,1.0
98674,train_img/098675.jpg,0.0,0.0,0.0,1.0
5949,train_img/005950.jpg,0.0,0.0,0.0,1.0
69410,train_img/069411.jpg,0.0,0.0,0.0,1.0
74925,train_img/074926.jpg,0.0,0.0,0.0,1.0
97470,train_img/097471.jpg,0.0,0.0,0.0,1.0
1141,train_img/009356.jpg,0.0,0.0,0.0,0.0
59500,train_img/059501.jpg,0.0,0.0,0.0,1.0
99395,train_img/099396.jpg,0.0,0.0,0.0,1.0
70904,train_img/070905.jpg,0.0,0.0,0.0,1.0
46997,train_img/046998.jpg,0.0,0.0,0.0,1.0
72914,train_img/072915.jpg,0.0,0.0,0.0,1.0
10686,train_img/088893.jpg,0.0,0.0,1.0,0.0
55946,train_img/055947.jpg,0.0,0.0,0.0,1.0
24836,train_img/024837.jpg,0.0,0.0,0.0,1.0
4386,train_img/036405.jpg,1.0,0.0,0.0,0.0
37365,train_img/037366.jpg,0.0,0.0,0.0,1.0
58537,train_img/058538.jpg,0.0,0.0,0.0,1.0
31127,train_img/031128.jpg,0.0,0.0,0.0,1.0
90452,train_img/090453.jpg,0.0,0.0,0.0,1.0
371,train_img/003089.jpg,0.0,0.0,1.0,0.0
